,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
9508,2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1.0,-5.797,1.0,0.0583,0.0921,0.0,0.694,0.724,124.022,4.0
9509,5mhW03yGpDpkYHs9aZaxSE,0.721,0.585,1.0,-4.184,1.0,0.0276,0.0143,2.42e-06,0.0682,0.355,99.0,4.0
9510,5ovVcYo2MvjVydFwFyaaqy,0.721,0.277,1.0,-7.128,1.0,0.0365,0.634,0.0,0.112,0.309,131.935,4.0
9511,6w2rrJsn8Qpa7veSaVAyKh,0.846,0.734,2.0,-3.601,1.0,0.108,0.286,8.27e-05,0.425,0.717,90.98,4.0
9512,4NmE2ytXI8S2svTRSmEdpO,0.846,0.631,5.0,-5.547,1.0,0.1,0.203,0.0,0.455,0.602,115.999,4.0
9513,0xKBkLcF71uUQeTA7FSu4A,0.846,0.748,5.0,-3.512,0.0,0.078,0.188,0.0,0.093,0.597,90.006,4.0
9514,6Tguhaf2uAe6OjRLsR2Tql,0.846,0.48,8.0,-8.618,0.0,0.359,0.269,0.0,0.0989,0.419,143.029,4.0
9515,57xW8NlNhWLdW78w25R3tb,0.846,0.77,9.0,-4.768,0.0,0.0692,0.163,0.0,0.205,0.896,127.363,4.0
9516,0GJwUAlBMJTbY4VE7iE761,0.846,0.755,10.0,-2.47,0.0,0.0738,0.0361,0.0,0.0448,0.883,96.002,4.0
9517,3NjAxulzcqR9riwzAnoN7p,0.846,0.58,10.0,-6.533,0.0,0.0432,0.0346,4.46e-05,0.285,0.271,94.947,4.0
9518,61LtVmmkGr8P9I2tSPvdpf,0.846,0.438,11.0,-4.981,1.0,0.141,0.2,9.43e-05,0.0939,0.512,85.013,4.0
9519,7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,4.0
9520,2K1MhduqSRF4Q2agqEtnEh,0.846,0.649,1.0,-6.849,0.0,0.0534,0.000341,0.0,0.0623,0.496,114.976,4.0
9521,7IxHyB6UoZW8EARDonolT2,0.846,0.814,1.0,-4.945,1.0,0.353,0.0769,0.0,0.0588,0.671,75.01,4.0
9522,7CisLSqtKbDw2VtpN6IuLw,0.846,0.774,1.0,-5.131,1.0,0.0509,0.00752,0.0,0.207,0.375,120.012,4.0
9523,6XEt23sq6sRgER8sSZbCR5,0.971,0.695,10.0,-5.253,0.0,0.125,0.389,0.0,0.107,0.696,119.971,4.0
9524,7lRlq939cDG4SzWOF4VAnd,0.21,0.94,9.0,-3.427,1.0,0.123,0.00602,0.0,0.269,0.255,179.722,4.0
9525,4u0mNH2fqIoeeyGff3NLrx,0.42,0.895,3.0,-4.155,1.0,0.0614,0.00103,0.000207,0.356,0.577,108.832,4.0
9526,1G5S1rEr4L57ftizRHcYDP,0.42,0.612,4.0,-5.359,1.0,0.048,0.0917,0.0,0.0914,0.135,159.685,4.0
9527,0BiqmkasE5FdrChwKfVp8X,0.42,0.22,6.0,-12.584,1.0,0.0472,0.841,0.00131,0.114,0.0705,165.564,4.0
9528,7sOqd1dVmfU5mgqrUtlqc5,0.42,0.463,6.0,-9.056,1.0,0.12,0.068,0.0,0.119,0.659,78.83,4.0
9529,2sOj9vyd6yiss9W1IK6chU,0.42,0.725,8.0,-4.262,1.0,0.223,0.092,0.0,0.18,0.186,77.941,1.0
9530,460opww0SOGYK2F4Lcv9gz,0.42,0.454,8.0,-5.993,0.0,0.0471,0.753,0.0,0.334,0.655,96.558,1.0
9531,5tZmLjU4vhPlJb12IweZuB,0.42,0.744,8.0,-5.033,1.0,0.396,0.398,8.54e-06,0.192,0.324,161.792,4.0
9532,5UcphALlWd7sBBySclJvAi,0.42,0.867,9.0,-5.397,1.0,0.0853,0.0115,0.0,0.0851,0.63,78.814,4.0
9533,2TIzsX5IvHW2ppG5PD7Qma,0.42,0.268,1.0,-10.217,1.0,0.0332,0.484,0.0,0.0892,0.27,138.595,4.0
9534,2dqi8gJUty40NPSfc68Ngr,0.42,0.872,1.0,-3.712,0.0,0.0406,0.0162,0.0,0.0919,0.312,166.119,4.0
9535,1Ug5wxoHthwxctyWTUMGta,0.59,0.829,0.0,-5.649,1.0,0.0419,0.0601,3.99e-05,0.19,0.704,144.099,4.0
9536,5Iy2Jj87Ha0C0IBlNE1I4y,0.59,0.724,0.0,-3.278,1.0,0.0439,0.04,4.07e-05,0.142,0.526,127.059,4.0
9537,0vzSAyinyA619ZbrOaAi04,0.59,0.633,2.0,-5.452,1.0,0.0328,0.619,0.0,0.157,0.751,179.856,4.0
9538,19ZzEzb4BVK1wVO4brrmZz,0.59,0.846,4.0,-4.251,1.0,0.0396,0.182,0.0,0.53,0.733,146.028,4.0
9539,5gZEhPrN1VLqTG1nIAXeNK,0.59,0.666,4.0,-4.047,0.0,0.0244,0.156,0.0,0.136,0.0743,104.042,4.0
9540,4jL6WWKFDqCOPo2hC3VhSS,0.59,0.833,5.0,-6.503,0.0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,4.0
9541,2bl81llf715VEEbAx03yvB,0.59,0.727,6.0,-7.955,1.0,0.0706,0.0259,6.48e-05,0.0827,0.356,121.966,4.0
9542,39hkE5vwH6RzPlWAxlT7lr,0.59,0.42,6.0,-6.399,1.0,0.0334,0.122,1.18e-06,0.167,0.313,79.959,4.0
9543,6Wkehibq4hvtIoO75H43OR,0.59,0.541,6.0,-8.818,1.0,0.0388,0.0448,6.4e-06,0.122,0.335,132.952,4.0
9544,2RfYofkWwN77WJjR1rpena,0.59,0.882,6.0,-3.041,1.0,0.0349,0.0803,0.0,0.146,0.792,129.929,4.0
9545,2uvTs2g5A7f01D43fbe7ZQ,0.59,0.924,7.0,-3.953,1.0,0.0526,0.00457,0.00983,0.216,0.702,115.986,4.0
9546,7F9cT6hIRhnFCYP6GKS0tf,0.59,0.493,7.0,-8.704,0.0,0.0367,0.402,0.00504,0.129,0.0498,150.026,4.0
9547,1GRiBe0kNCNYpjwCHIyynI,0.59,0.908,8.0,-3.789,1.0,0.084,0.285,0.0,0.36,0.874,160.028,4.0
9548,104buTcnP2AsxqB7U1FIZ4,0.59,0.671,9.0,-6.098,1.0,0.0706,0.0484,0.0,0.0604,0.438,149.982,4.0
9549,0YmlrCG5yGehEJgVycbG9g,0.59,0.867,10.0,-6.4,1.0,0.0397,0.0117,6.42e-06,0.232,0.6,111.655,4.0
9550,0p9sEGpxxooSZCjfKrWcZy,0.59,0.562,10.0,-5.8,1.0,0.029,0.327,0.0,0.135,0.271,119.429,4.0
9551,3O8NlPh2LByMU9lSRSHedm,0.59,0.468,10.0,-11.083,0.0,0.185,0.0789,0.0,0.101,0.349,92.287,4.0
9552,0dpok9LbD1eATa5XPMardF,0.59,0.819,11.0,-4.472,1.0,0.111,0.0144,0.0,0.112,0.423,77.516,4.0
9553,5ecZWU5uQOiCVSnPxBZNmT,0.59,0.903,1.0,-4.478,0.0,0.0363,0.0232,0.0,0.0786,0.542,107.023,4.0
9554,7aie5FtZNxT2Hx2qCVSlFh,0.59,0.887,1.0,-2.634,1.0,0.0353,0.0504,0.0,0.132,0.679,120.061,4.0
9555,2NELtMgQ8HSdrGrYQPLnC3,0.59,0.808,1.0,-6.728,1.0,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029,4.0
9556,44gRhRi2OhEf7moAUj6MD1,0.59,0.618,1.0,-5.756,1.0,0.334,0.0127,0.0,0.244,0.153,96.459,3.0
9557,0v6nJ15ROHRtYWcpLvJCZE,0.715,0.775,0.0,-6.613,1.0,0.0433,0.354,0.0,0.144,0.803,106.013,4.0
9558,3FRuUuqmFDk3BYHaDzAjTI,0.715,0.978,0.0,-3.555,1.0,0.0747,0.048,0.000135,0.098,0.789,106.009,4.0
9559,5HQVUIKwCEXpe7JIHyY734,0.715,0.655,0.0,-6.425,1.0,0.137,0.0525,0.0,0.115,0.531,95.078,4.0
9560,4PbeMT55HgdZ9teYun8Q6c,0.715,0.584,2.0,-6.042,1.0,0.153,0.00586,0.0,0.0849,0.224,139.966,4.0
9561,5xvUgoVED1F4mBu8FL0HaW,0.715,0.872,2.0,-3.835,1.0,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,4.0
9562,2qAcnCP9xtJdAZ3oXc0hNv,0.715,0.148,4.0,-13.954,0.0,0.0373,0.472,0.211,0.123,0.403,123.992,4.0
9563,4YeKAwFn69ehnciOfi7Sbf,0.715,0.796,4.0,-4.889,0.0,0.0534,0.0284,0.0,0.0658,0.431,129.04,4.0
9564,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,4.0
9565,77fvnWALKJR0ws1VUx09CY,0.715,0.827,4.0,-5.09,0.0,0.0617,0.0485,3.61e-05,0.321,0.75,117.977,4.0
9566,1mXVgsBdtIVeCLJnSnmtdV,0.715,0.372,5.0,-8.237,1.0,0.0443,0.638,0.0,0.169,0.474,91.931,4.0
9567,2CMVajzxRuxsFNzYFkzjTb,0.715,0.625,5.0,-5.58,1.0,0.152,0.225,0.0,0.103,0.588,147.97,4.0
9568,1s9xuJxhYM0LdVqksjegcg,0.715,0.723,6.0,-5.993,0.0,0.0569,0.0396,8.57e-05,0.084,0.479,114.985,4.0
9569,6onwlDmIVKE8bBgyBRSuS0,0.715,0.652,6.0,-7.909,0.0,0.396,0.101,0.0,0.11,0.498,109.28,5.0
9570,2v08cjj3Th8RpfJgluECcj,0.715,0.665,6.0,-5.486,1.0,0.0383,0.3,0.0,0.123,0.597,109.018,4.0
9571,7K8XoQXZBffc4xG2xIQHMO,0.715,0.907,7.0,-6.025,0.0,0.0993,0.0172,8.39e-05,0.426,0.841,124.991,4.0
9572,60IGhnH20N82dNxKnc8jDd,0.715,0.584,8.0,-8.231,1.0,0.0296,0.432,1.41e-06,0.095,0.609,90.99,4.0
9573,6wmKvtSmyTqHNo44OBXVN1,0.715,0.656,9.0,-7.257,1.0,0.0421,0.178,0.0378,0.186,0.415,99.996,4.0
9574,34PsixEmIceg39NpaYxBsH,0.715,0.815,9.0,-5.867,1.0,0.0576,0.0689,0.0,0.233,0.804,106.001,4.0
9575,6N9wsG0HYEpGEr0Ihgbz5r,0.715,0.809,9.0,-5.598,1.0,0.205,0.0607,0.0,0.352,0.636,76.493,4.0
9576,2k79z9A1dbdQ8gQG8M1Zz5,0.715,0.745,9.0,-5.71,1.0,0.251,0.0311,0.0,0.0823,0.688,148.049,4.0
9577,1vvcEHQdaUTvWt0EIUYcFK,0.715,0.681,10.0,-4.25,0.0,0.113,0.129,0.0,0.152,0.277,84.924,4.0
9578,0sr0YMdDTNNr4Lv4VnI3C8,0.715,0.676,10.0,-7.869,0.0,0.1,0.124,0.0,0.0952,0.721,73.462,4.0
9579,7HdNB8nvJOBwHa8hIkzvxp,0.715,0.617,11.0,-5.558,0.0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,4.0
9580,0lodMO0qK83vfPiiD7FMEt,0.715,0.567,1.0,-4.481,0.0,0.0865,0.06,0.0,0.0655,0.332,160.098,4.0
9581,4TJduXYW1Pg96EDNnfiwxJ,0.715,0.733,1.0,-7.068,1.0,0.262,0.134,0.0,0.157,0.897,87.665,4.0
9582,1itWBjXGOwGWa3ui8jVK2y,0.84,0.383,0.0,-14.275,1.0,0.112,0.288,0.162,0.0794,0.28,118.009,4.0
9583,20BOju91NaEFK5Py4VJ2pp,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4.0
9584,0jiBVBJkLrlGLgrIVmd3VK,0.84,0.762,6.0,-5.454,1.0,0.226,0.00736,3.77e-06,0.0615,0.946,99.987,4.0
9585,4qmUWu3rhuIR0Ox8hAjEIa,0.84,0.628,8.0,-6.133,1.0,0.0508,0.0432,0.0,0.0868,0.496,122.016,4.0
9586,3LN41NUdHkyNqQhi9gExMm,0.84,0.571,10.0,-7.421,1.0,0.0797,0.16,0.0,0.406,0.617,116.59,4.0
9587,0mpDXW1y4X7MlyPecWAlzJ,0.84,0.711,11.0,-3.477,1.0,0.376,0.0153,0.0,0.125,0.544,140.067,4.0
9588,41nT1Sp6ChR65FbsdLlFHW,0.84,0.835,1.0,-4.386,0.0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,4.0
9589,2QgfDF0fQ4sskDthP8MG5w,0.84,0.543,1.0,-7.738,1.0,0.476,0.0399,0.0,0.117,0.161,170.067,4.0
9590,2tUL6dZf1mywCj5WvCPZw6,0.84,0.744,1.0,-4.751,1.0,0.113,0.0181,0.0,0.629,0.171,83.737,4.0
9591,1zLBsSVxETQOfINOLYvT5m,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,4.0
9592,2fZQIJew3nkNe99s2PKzul,0.965,0.414,1.0,-6.408,1.0,0.0712,0.189,0.0,0.0767,0.729,121.032,4.0
9593,3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,4.0
9594,6qj02zSeEJGWZ4c0dn5QzJ,0.417,0.202,0.0,-10.976,1.0,0.0357,0.935,0.0,0.108,0.323,118.029,4.0
9595,6KCa9qGpQ8eCjjFDFwF1r6,0.417,0.488,2.0,-7.029,1.0,0.0293,0.0416,0.0,0.0959,0.208,188.212,4.0
9596,1nXZnTALNXiPlvXotqHm66,0.417,0.689,2.0,-8.302,0.0,0.178,0.575,0.0,0.496,0.505,79.568,4.0
9597,6cNSOKvw5hYVrOCrLw8joJ,0.417,0.622,3.0,-4.706,1.0,0.0299,0.0128,2.46e-06,0.614,0.224,154.022,4.0
9598,0iSaO7CfL9NgXdM8Meu2ul,0.417,0.806,5.0,-5.339,0.0,0.16,0.0703,0.00637,0.0841,0.545,127.887,4.0
9599,5OjTPQHQZ8rHdfZVDDqaFk,0.417,0.656,6.0,-9.593,0.0,0.204,0.162,0.00128,0.324,0.494,89.797,4.0
9600,2DlHlPMa4M17kufBvI2lEN,0.417,0.934,7.0,-3.908,0.0,0.119,0.000278,0.0015,0.132,0.287,127.066,4.0
9601,63L9AjBDN3SOMbJlBkFqiZ,0.417,0.945,8.0,-3.703,1.0,0.0805,0.00019,8.63e-05,0.2,0.607,164.997,4.0
9602,2LMq1O0NiqGhPOlXo3McYQ,0.417,0.63,9.0,-7.24,1.0,0.0898,0.0209,0.0134,0.0543,0.341,94.214,4.0
9603,4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9.0,-4.574,1.0,0.207,0.0307,1.45e-06,0.179,0.139,68.58,5.0
9604,5kDgJffgJ0lYHTSiaXFWNw,0.417,0.743,11.0,-5.094,0.0,0.0481,0.0154,0.0,0.191,0.128,161.877,3.0
9605,4ylWMuGbMXNDgDd8lErEle,0.417,0.824,11.0,-7.36,0.0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4.0
9606,3a94TbZOxhkI9xuNwYL53b,0.417,0.682,1.0,-5.071,1.0,0.0295,0.0267,0.000669,0.109,0.351,105.542,4.0
9607,08Uu8bkE5fuHbjhnZFsyoz,0.584,0.611,0.0,-8.692,1.0,0.52,0.0694,0.0,0.453,0.798,144.347,4.0
9608,0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,2.0,-13.109,1.0,0.0287,0.267,0.00252,0.36,0.367,90.457,4.0
9609,1HE3TzRFmNQ7QQLoEMl0R2,0.584,0.79,2.0,-6.544,1.0,0.0412,0.0444,4.22e-05,0.0734,0.691,123.961,4.0
9610,2k6ahrUpg8CbeTjLocMQJ4,0.584,0.429,3.0,-9.289,1.0,0.028,0.23,0.0,0.0708,0.355,138.884,4.0
9611,4gzeYkzuzxuzAUTsGcdjqA,0.584,0.524,4.0,-6.001,1.0,0.0287,0.335,0.0,0.11,0.389,143.863,4.0
9612,0v4z1tuZvn6LGknom9Qx7d,0.584,0.743,4.0,-7.075,1.0,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,4.0
9613,68mOSKT4uBkKddEAhlMO61,0.584,0.673,6.0,-4.444,1.0,0.0298,0.0296,0.0614,0.121,0.138,77.002,4.0
9614,2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6.0,-4.251,1.0,0.0505,0.512,2.44e-05,0.13,0.545,163.95,4.0
9615,4sl4UWqzHSG7riBKdralwy,0.584,0.813,6.0,-7.221,1.0,0.0582,0.0297,0.000197,0.272,0.774,95.081,4.0
9616,6xqZi5JTTk6XIMLvy7w5JJ,0.584,0.688,6.0,-4.427,0.0,0.431,0.294,0.0,0.097,0.628,94.971,5.0
9617,6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6.0,-6.371,1.0,0.0342,0.0129,0.0,0.0576,0.767,154.008,4.0
9618,3TcoHf7nvC8RaDVdfIFjFR,0.584,0.509,8.0,-10.338,1.0,0.0279,0.0234,0.00017,0.0808,0.387,138.022,4.0
9619,4psCG36I4hy1h3qgG6o03m,0.584,0.894,9.0,-1.605,0.0,0.429,0.176,0.0,0.169,0.786,94.383,4.0
9620,3itijJswMR7p7RbfqlYf1Z,0.584,0.756,10.0,-6.245,0.0,0.362,0.0266,0.0,0.36,0.728,165.269,4.0
9621,26QApq0cuO9brJigr0C0W4,0.584,0.411,10.0,-7.147,0.0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,4.0
9622,5sZSiLaxwbQZsQSDzhwgo4,0.584,0.455,11.0,-6.211,0.0,0.0276,0.447,0.0,0.113,0.367,107.055,4.0
9623,4sK96UnGx3NjBaqvfTG2dm,0.584,0.712,11.0,-4.311,0.0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,4.0
9624,00V8KJuZ0a089fa25Lc9t7,0.584,0.792,11.0,-4.147,1.0,0.0317,0.0135,0.0,0.0487,0.877,89.991,4.0
9625,0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,4.0
9626,4MXzdffMz78GLlLM7mDa9v,0.584,0.427,1.0,-8.685,1.0,0.0314,0.502,4.61e-06,0.114,0.535,82.03,4.0
9627,1WbeuiDYoCfCpvxisr1zRx,0.584,0.939,1.0,-3.081,0.0,0.0538,0.00081,0.0,0.337,0.783,141.007,4.0
9628,7t3Xdbufg7q2onVsR8RBdY,0.584,0.408,1.0,-7.356,0.0,0.0461,0.476,0.0,0.18,0.333,115.129,4.0
9629,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1.0,-7.786,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,4.0
9630,6waqLPcT6ruMhmd36OhmFO,0.584,0.621,1.0,-5.703,1.0,0.0443,0.0715,1.68e-06,0.389,0.634,92.003,4.0
9631,5ycn8M0WNGedabDuaH9mQT,0.709,0.891,0.0,-4.495,1.0,0.0491,0.305,0.000117,0.303,0.761,90.036,4.0
9632,1iOJQhxKSJ7dg3Dk03yPnl,0.709,0.891,0.0,-3.688,1.0,0.0528,0.00144,0.0,0.034,0.886,141.04,4.0
9633,6dshconh2KBbGxVh7GtSTC,0.709,0.949,0.0,-4.155,1.0,0.0509,0.00296,0.00022,0.26,0.398,128.966,4.0
9634,469RmLzEsicj8VSn9aIuKV,0.709,0.721,2.0,-3.52,1.0,0.0281,0.0322,0.000309,0.355,0.801,112.019,4.0
9635,17lJlBTeJZEC5r4m8kqrE4,0.709,0.555,2.0,-3.506,1.0,0.0348,0.000269,0.0,0.0804,0.638,106.0,4.0
9636,7HjJQunSPwkXXVnGeItUEH,0.709,0.449,4.0,-7.251,0.0,0.04,0.24,0.0,0.134,0.204,113.023,4.0
9637,1mJ05BN0So26a14iib85aI,0.709,0.725,4.0,-4.999,1.0,0.0556,0.208,4.54e-05,0.158,0.759,97.046,4.0
9638,4XJRpBOG0bU3Nxnvam3FnC,0.709,0.357,5.0,-9.289,1.0,0.214,0.478,0.000294,0.112,0.544,75.494,4.0
9639,0vjeOZ3Ft5jvAi9SBFJm1j,0.709,0.583,5.0,-5.298,0.0,0.204,0.138,2.97e-06,0.195,0.533,116.624,4.0
9640,2Q99zPXVqCPN5RaZawvJWZ,0.709,0.77,5.0,-6.99,0.0,0.131,0.209,5.21e-06,0.277,0.494,127.99,4.0
9641,7bNX2Fgb4MjPrYbkHaCNwV,0.709,0.654,5.0,-7.753,1.0,0.0267,0.106,0.0,0.277,0.488,119.989,4.0
9642,59o6ojGNGJOYiVJSzC6Lsa,0.709,0.783,5.0,-5.944,0.0,0.0551,0.108,4.1e-05,0.103,0.648,127.043,4.0
9643,2rpWXKjsErmTQWSbxjvHH3,0.709,0.583,5.0,-6.814,0.0,0.0595,0.137,0.0,0.395,0.545,123.927,4.0
9644,4gaz3uvhKgO078XcdzyPsl,0.709,0.579,6.0,-8.686,1.0,0.063,0.00934,0.0,0.353,0.697,133.028,4.0
9645,7oHkit3F3vimtsBbnZkU0G,0.709,0.751,6.0,-3.801,1.0,0.16,0.472,4.71e-06,0.182,0.37,104.999,4.0
9646,03rwnftfgpYVO6QDWOZcG6,0.709,0.377,7.0,-11.327,1.0,0.219,0.334,0.0,0.176,0.147,127.921,4.0
9647,0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7.0,-11.856,1.0,0.0327,0.811,0.0,0.175,0.53,110.076,4.0
9648,6or1bKJiZ06IlK0vFvY75k,0.709,0.843,7.0,-2.66,1.0,0.314,0.395,0.0,0.799,0.625,148.134,4.0
9649,78mehkHd1WUDxhcLXkbrLb,0.709,0.704,8.0,-6.021,1.0,0.0486,0.363,0.0,0.344,0.451,102.003,4.0
9650,29gsi1zZrZxdStACmTQB0Z,0.709,0.589,8.0,-7.776,0.0,0.0434,0.0508,0.0,0.0585,0.58,133.921,3.0
9651,0flSGzqHO12p9fU9kqaHGE,0.709,0.662,8.0,-4.55,1.0,0.0767,0.00966,0.0,0.108,0.439,150.047,4.0
9652,1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,4.0
9653,4alLyN9my0O1SD9y097cPl,0.709,0.469,11.0,-7.083,0.0,0.0278,0.504,0.0,0.045,0.256,113.986,4.0
9654,4k8XSN1nCJ0rMf4OKF3zEz,0.709,0.577,1.0,-5.209,0.0,0.039,0.0532,0.0,0.219,0.169,141.057,4.0
9655,2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.818,4.0
9656,3wUX7HpXS382s1DHTRouVk,0.709,0.805,1.0,-5.471,1.0,0.0638,0.00925,0.0,0.141,0.897,92.601,4.0
9657,433P7tDcIAi6NLnf4Sh6tI,0.834,0.433,0.0,-9.607,1.0,0.174,0.0258,0.0,0.633,0.229,133.938,3.0
9658,0dEAiKNbHt4mrjjoiL0loc,0.834,0.763,2.0,-5.475,1.0,0.0835,0.0354,2.33e-06,0.273,0.633,134.844,3.0
9659,4bUfMNNmiCmPXVyWzIfKeZ,0.834,0.481,2.0,-7.824,0.0,0.188,0.0732,0.0,0.0934,0.406,89.847,4.0
9660,0rDQZJtSGgsB2rdkObpdFa,0.834,0.555,5.0,-7.902,0.0,0.197,0.0488,0.0,0.265,0.563,125.015,4.0
9661,0xmjwnQ3FNE6HuWCt2nHdZ,0.834,0.699,5.0,-3.222,1.0,0.178,0.111,0.0,0.131,0.809,94.086,4.0
9662,0ByMNEPAPpOR5H69DVrTNy,0.834,0.669,6.0,-5.582,0.0,0.0637,0.0341,7.18e-05,0.0535,0.547,122.669,4.0
9663,6QicTxeiSaRkPnkGDUvYOs,0.834,0.831,7.0,-6.061,0.0,0.0745,0.00799,0.0,0.217,0.788,103.009,4.0
9664,6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,8.0,-9.484,1.0,0.15,0.0461,0.0,0.334,0.418,102.848,4.0
9665,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,4.0
9666,3daUZMkia3HT0E7xITejR6,0.834,0.696,10.0,-6.614,0.0,0.175,0.00264,0.000179,0.328,0.545,162.971,4.0
9667,0QHEIqNKsMoOY5urbzN48u,0.834,0.522,10.0,-3.574,1.0,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,4.0
9668,4KYS9GK68yeuUJ8vJfPxrq,0.834,0.731,10.0,-5.603,0.0,0.0566,0.0462,0.0,0.0731,0.681,140.001,4.0
9669,7FET9gtiECWn7llt0sfvtU,0.834,0.834,11.0,-4.035,0.0,0.0591,0.0671,0.0,0.373,0.344,130.024,4.0
9670,25leEEaz1gIpp7o21Fqyjo,0.834,0.371,1.0,-11.99,1.0,0.0358,0.799,0.0,0.275,0.976,96.628,4.0
9671,2FSQYGTyk8GTIaiRyAWu74,0.834,0.687,1.0,-6.473,1.0,0.105,0.0894,0.0,0.144,0.491,99.752,4.0
9672,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0
9673,3AMxuq6id3YGB57eWeheZQ,0.959,0.508,2.0,-7.857,1.0,0.257,0.144,9.82e-05,0.136,0.346,107.998,4.0
9674,44uF8DNeuCzdr6SnjydJ7x,0.959,0.539,4.0,-6.611,0.0,0.096,0.172,0.0,0.108,0.657,103.001,4.0
9675,33JcUj9qQDayKswunZP9ar,0.959,0.598,8.0,-5.534,1.0,0.0713,0.0358,0.0,0.358,0.408,127.029,4.0
9676,7eM88DF4yL4hpNnB6oJLnD,0.289,0.292,4.0,-11.991,1.0,0.048,0.491,0.0,0.255,0.491,185.425,4.0
9677,5O8L4I2S4izFGDjvP7xAKv,0.289,0.716,5.0,-6.53,0.0,0.106,0.0407,0.00123,0.135,0.344,168.049,4.0
9678,07nH4ifBxUB4lZcsf44Brn,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4.0
9679,6sqNctd7MlJoKDOxPVCAvU,0.414,0.936,2.0,-2.407,1.0,0.0758,0.00136,0.0,0.369,0.74,170.229,4.0
9680,2tcatycPdcN1gMxA1V4heS,0.414,0.454,4.0,-9.33,1.0,0.0589,0.0141,0.0462,0.4,0.07,117.147,4.0
9681,3b5LW3nS3WFQyS1e8ajGJN,0.414,0.264,4.0,-8.741,1.0,0.0481,0.948,6.31e-06,0.106,0.36,92.994,5.0
9682,0ftYn6m8LU4JOgLu9GkcTe,0.414,0.584,5.0,-9.245,1.0,0.0285,0.801,6.05e-06,0.617,0.579,162.887,4.0
9683,4kvdX9zzsix7jYHsRVkVUH,0.414,0.572,8.0,-3.918,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,4.0
9684,6avyV3xlz2UFeiAUZ0SqyT,0.414,0.578,8.0,-6.383,1.0,0.0287,0.0541,0.0,0.124,0.281,154.96,3.0
9685,4cNbCWPJjLHP5ijow5LbVg,0.414,0.402,10.0,-8.911,0.0,0.0427,0.7,0.0,0.363,0.171,105.368,4.0
9686,7Ezwtgfw7khBrpvaNPtMoT,0.414,0.807,10.0,-4.12,0.0,0.348,0.0428,0.0,0.822,0.409,175.158,4.0
9687,01TnVDiet1DFTsyWKUKovl,0.414,0.416,11.0,-8.024,0.0,0.0251,0.1,0.179,0.131,0.196,159.91,4.0
9688,3tZs3nVjySLbL320lP4mvs,0.414,0.314,1.0,-12.943,0.0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,4.0
9689,5Psnhdkyanjpgc2P8A5TSM,0.414,0.677,1.0,-5.12,1.0,0.254,0.0248,0.0,0.0793,0.0853,172.521,4.0
9690,3KhoIbIPMmoGthbBAPxgOK,0.578,0.87,0.0,-6.422,0.0,0.0323,0.00268,0.412,0.0346,0.667,139.992,4.0
